denominazione_comune,lat,lon,sigla_provincia,id,id_province
Petrizzi,38.7024023,16.4739959,CZ,6391,30
Petronà,39.0393959,16.7561616,CZ,6392,30
Pianopoli,38.9542818,16.3891682,CZ,6393,30
Platania,39.0043379,16.3187594,CZ,6394,30
San Floro,38.8376151,16.5185877,CZ,6395,30
San Mango d'Aquino,39.0599977,16.1896988,CZ,6396,30
San Pietro a Maida,38.8462705,16.3476967,CZ,6397,30
San Pietro Apostolo,39.0046225,16.4689952,CZ,6398,30
San Sostene,38.6372381,16.4875062,CZ,6399,30
Santa Caterina dello Ionio,38.5348854,16.5210015,CZ,6400,30
Sant'Andrea Apostolo dello Ionio,38.6231705,16.5285752,CZ,6401,30
San Vito sullo Ionio,38.7105187,16.407108,CZ,6402,30
Satriano,38.6676893,16.4828999,CZ,6403,30
Sellia,38.9815826,16.6282011,CZ,6404,30
Sellia Marina,38.9035746,16.7449964,CZ,6405,30
Serrastretta,39.012505,16.4180661,CZ,6406,30
Sersale,39.0120684,16.725604,CZ,6407,30
Settingiano,38.9140532,16.513295,CZ,6408,30
Simeri Crichi,38.9551742,16.6461581,CZ,6409,30
Sorbo San Basile,39.0193195,16.5693599,CZ,6410,30
Soverato,38.6883927,16.5494021,CZ,6411,30
Soveria Mannelli,39.084009,16.3734129,CZ,6412,30
Soveria Simeri,38.9461796,16.6804295,CZ,6413,30
Squillace,38.7811682,16.5192319,CZ,6414,30
Stalettì,38.7660907,16.5409849,CZ,6415,30
Taverna,39.019913,16.5824597,CZ,6416,30
Tiriolo,38.946126,16.5075112,CZ,6417,30
Torre di Ruggiero,38.652988,16.3727904,CZ,6418,30
Vallefiorita,38.7762676,16.4643744,CZ,6419,30
Zagarise,38.9996616,16.6605909,CZ,6420,30
Lamezia Terme,38.9751367,16.3193816,CZ,6421,30
Africo,38.0500664,16.1303676,RC,6422,76
Agnana Calabra,38.3022655,16.2251397,RC,6423,76
Anoia,38.4357066,16.0837119,RC,6424,76
Antonimina,38.2728844,16.148234,RC,6425,76
Ardore,38.1916281,16.1683901,RC,6426,76
Bagaladi,38.0252727,15.820556,RC,6427,76
Bagnara Calabra,38.2841241,15.8004307,RC,6428,76
Benestare,38.1864605,16.1393116,RC,6429,76
Bianco,38.0887684,16.1485336,RC,6430,76
Bivongi,38.4815821,16.4533814,RC,6431,76
Bova,37.9944729,15.9317928,RC,6432,76
Bova Marina,37.9322928,15.9207982,RC,6434,76
Brancaleone,37.9669238,16.1030409,RC,6435,76
Bruzzano Zeffirio,38.0125272,16.0813261,RC,6436,76
Calanna,38.1824752,15.722618,RC,6437,76
Camini,38.4319414,16.4817202,RC,6438,76
Campo Calabro,38.2146051,15.6580447,RC,6439,76
Candidoni,38.5048946,16.0857155,RC,6440,76
Canolo,38.3150485,16.2003564,RC,6441,76
Caraffa del Bianco,38.092074,16.0854108,RC,6442,76
Cardeto,38.0843067,15.7657599,RC,6443,76
Careri,38.1785305,16.116202,RC,6444,76
Casignana,38.0992196,16.0900842,RC,6445,76
Caulonia,38.3813011,16.4104839,RC,6446,76
Ciminà,38.2465809,16.1415378,RC,6447,76
Cinquefrondi,38.4160961,16.0966248,RC,6448,76
Cittanova,38.3552879,16.0803688,RC,6449,76
Condofuri,38.0041672,15.8590026,RC,6450,76
Cosoleto,38.2744916,15.9292156,RC,6451,76
Delianuova,38.240286,15.9181542,RC,6452,76
Feroleto della Chiesa,38.4660022,16.0701141,RC,6453,76
Ferruzzano,38.0392402,16.0876395,RC,6454,76
Fiumara,38.2107791,15.6921595,RC,6455,76
Galatro,38.4601775,16.1084851,RC,6456,76
Gerace,38.2715077,16.2181525,RC,6457,76
Giffone,38.4387783,16.1499866,RC,6458,76
Gioia Tauro,38.4297884,15.897288,RC,6459,76
Gioiosa Ionica,38.3362254,16.3025153,RC,6460,76
Grotteria,38.3683634,16.2651946,RC,6461,76
Laganadi,38.1743394,15.7419485,RC,6462,76
Laureana di Borrello,38.4894736,16.0818683,RC,6463,76
Locri,38.2366537,16.2640203,RC,6464,76
Mammola,38.3619809,16.2405095,RC,6465,76
Marina di Gioiosa Ionica,38.3032293,16.3290633,RC,6466,76
Maropati,38.4425693,16.0964968,RC,6467,76
Martone,38.3536567,16.2873022,RC,6468,76
Melicuccà,38.3021107,15.8819091,RC,6469,76
Melicucco,38.4338665,16.0597713,RC,6470,76
Melito di Porto Salvo,37.9207738,15.7850856,RC,6471,76
Molochio,38.3047385,16.0318296,RC,6472,76
Monasterace,38.4535456,16.5527392,RC,6473,76
Montebello Jonico,37.9815922,15.7582615,RC,6474,76
Motta San Giovanni,38.0016594,15.6973085,RC,6475,76
Oppido Mamertina,38.2925175,15.9855899,RC,6476,76
Palizzi,37.9191807,15.9833096,RC,6477,76
Palmi,38.3572886,15.8498065,RC,6478,76
Pazzano,38.4770732,16.4505076,RC,6479,76
Placanica,38.4097087,16.4534411,RC,6480,76
Platì,38.2201857,16.0439598,RC,6481,76
Polistena,38.4078814,16.0761673,RC,6482,76
Portigliola,38.2275957,16.2028416,RC,6483,76
Reggio di Calabria,38.1091311,15.6434448,RC,6484,76
Riace,38.4179641,16.4808451,RC,6485,76
Rizziconi,38.411762,15.9587495,RC,6486,76
Roccaforte del Greco,38.0458131,15.8995948,RC,6487,76
Roccella Ionica,38.3251548,16.4034605,RC,6488,76
Roghudi,37.924896,15.7653581,RC,6489,76
Rosarno,38.4875208,15.9828233,RC,6490,76
Samo,38.0740364,16.0562934,RC,6491,76
San Giorgio Morgeto,38.3869301,16.1035458,RC,6492,76
San Giovanni di Gerace,38.3656743,16.2778906,RC,6493,76
San Lorenzo,38.0105375,15.8338276,RC,6494,76
San Luca,38.1450367,16.0672556,RC,6495,76
San Pietro di Caridà,38.5215985,16.1324197,RC,6496,76
San Procopio,38.2816448,15.8894226,RC,6497,76
San Roberto,38.2113594,15.7355463,RC,6498,76
Santa Cristina d'Aspromonte,38.2541804,15.9700261,RC,6499,76
Sant'Agata del Bianco,38.0923265,16.082501,RC,6500,76
Sant'Alessio in Aspromonte,38.1721015,15.7572967,RC,6501,76
Sant'Eufemia d'Aspromonte,38.2619863,15.8547256,RC,6502,76
Sant'Ilario dello Ionio,38.2207429,16.1925234,RC,6503,76
Santo Stefano in Aspromonte,38.1672839,15.7893368,RC,6504,76
Scido,38.243759,15.932011,RC,6505,76
Scilla,38.2532552,15.7152469,RC,6506,76
Seminara,38.3360064,15.870488,RC,6507,76
Serrata,38.5126821,16.1015597,RC,6508,76
Siderno,38.2686064,16.2975802,RC,6509,76
Sinopoli,38.2634084,15.8774064,RC,6510,76
Staiti,37.9999552,16.0334916,RC,6511,76
Stignano,38.4181129,16.4704698,RC,6512,76
Stilo,38.475514,16.4670616,RC,6513,76
Taurianova,38.352468,16.0130136,RC,6514,76
Terranova Sappo Minulio,38.3216553,16.0074574,RC,6515,76
Varapodio,38.3145559,15.9832203,RC,6516,76
Villa San Giovanni,38.2190721,15.6369134,RC,6517,76
San Ferdinando,38.4837529,15.9156494,RC,6518,76
Alcamo,37.9805029,12.9649646,TP,6519,95
Buseto Palizzolo,38.0120724,12.711318,TP,6520,95
Calatafimi-Segesta,37.9140621,12.8627083,TP,6521,95
Campobello di Mazara,37.6344852,12.7440849,TP,6522,95
Castellammare del Golfo,38.0262791,12.8804382,TP,6523,95
Castelvetrano,37.679057,12.7916327,TP,6524,95
Custonaci,38.077929,12.6755356,TP,6525,95
Erice,38.0380037,12.5870322,TP,6526,95
Favignana,37.9316748,12.3272361,TP,6527,95
Gibellina,37.809839,12.8698133,TP,6528,95
Marsala,37.7990698,12.4349421,TP,6529,95
Mazara del Vallo,37.6512438,12.5897151,TP,6530,95
Paceco,37.980992,12.5570936,TP,6531,95
Pantelleria,36.8317779,11.9447401,TP,6532,95
Partanna,37.721293,12.8896583,TP,6533,95
Poggioreale,37.7620429,13.0339373,TP,6534,95
Salaparuta,37.7568719,13.0062679,TP,6535,95
Salemi,37.8159015,12.8015038,TP,6536,95
Santa Ninfa,37.7737193,12.8802128,TP,6537,95
San Vito Lo Capo,38.1730011,12.7350159,TP,6538,95
Trapani,38.0184007,12.5136521,TP,6539,95
Valderice,38.0378485,12.6174886,TP,6540,95
Vita,37.8683244,12.8145835,TP,6541,95
Petrosino,37.7126626,12.4923188,TP,6542,95
Misiliscemi,37.9156734,12.547384,TP,6543,95
Alia,37.7784762,13.71312,PA,6544,62
Alimena,37.692026,14.113667,PA,6545,62
Aliminusa,37.8640736,13.7810383,PA,6546,62
Altavilla Milicia,38.0422181,13.5504473,PA,6547,62
Altofonte,38.0442561,13.2982849,PA,6548,62
Bagheria,38.0787843,13.5109784,PA,6549,62
Balestrate,38.0512159,13.0043843,PA,6550,62
Baucina,37.9250266,13.5372337,PA,6551,62
Belmonte Mezzagno,38.0482532,13.3901052,PA,6552,62
Bisacquino,37.7056838,13.2587245,PA,6553,62
Bolognetta,37.9646186,13.4556696,PA,6554,62
Bompietro,37.7469815,14.0995147,PA,6555,62
Borgetto,38.0463215,13.1427357,PA,6556,62
Caccamo,37.9316995,13.6635257,PA,6557,62
Caltavuturo,37.8202069,13.8900645,PA,6558,62
Campofelice di Fitalia,37.8261139,13.4845647,PA,6559,62
Campofelice di Roccella,37.9919108,13.8858388,PA,6560,62
Campofiorito,37.7531593,13.2691796,PA,6561,62
Camporeale,37.8968995,13.0953002,PA,6562,62
Capaci,38.1707412,13.2393462,PA,6563,62
Carini,38.1330928,13.1824038,PA,6564,62
Castelbuono,37.9337484,14.0882501,PA,6565,62
Casteldaccia,38.055269,13.5325147,PA,6566,62
Castellana Sicula,37.7816618,14.0440866,PA,6567,62
Castronovo di Sicilia,37.6783187,13.6037287,PA,6568,62
Cefalà Diana,37.9153055,13.4637095,PA,6569,62
Cefalù,38.0395998,14.0220173,PA,6570,62
Cerda,37.9037599,13.8153645,PA,6571,62
Chiusa Sclafani,37.676958,13.2698663,PA,6572,62
Ciminna,37.897161,13.5619471,PA,6573,62
Cinisi,38.1548051,13.1091311,PA,6574,62
Collesano,37.9209551,13.9375383,PA,6575,62
Contessa Entellina,37.7280926,13.1840342,PA,6576,62
Corleone,37.8119397,13.3015745,PA,6577,62
Ficarazzi,38.088253,13.4632015,PA,6578,62
Gangi,37.7980515,14.205242,PA,6579,62
Geraci Siculo,37.8588866,14.154144,PA,6580,62
Giardinello,38.0885135,13.1567781,PA,6581,62
Giuliana,37.6741634,13.2378653,PA,6582,62
Godrano,37.9029347,13.4286124,PA,6583,62
Gratteri,37.9672103,13.9730665,PA,6584,62
Isnello,37.9438843,14.0060662,PA,6585,62
Isola delle Femmine,38.2004926,13.2461999,PA,6586,62
Lascari,37.9997841,13.9411134,PA,6587,62
Lercara Friddi,37.7473869,13.6028286,PA,6588,62
Marineo,37.9525803,13.4141023,PA,6589,62
Mezzojuso,37.8643942,13.4645037,PA,6590,62
Misilmeri,38.0350414,13.4515407,PA,6591,62
Monreale,38.0822282,13.2916944,PA,6592,62
Montelepre,38.0896937,13.1732611,PA,6593,62
Montemaggiore Belsito,37.8477913,13.7625711,PA,6594,62
Palazzo Adriano,37.6815211,13.3796524,PA,6595,62
Palermo,38.115599,13.3623509,PA,6596,62
Partinico,38.047983,13.1152134,PA,6597,62
Petralia Soprana,37.796241,14.1082436,PA,6598,62
Petralia Sottana,37.8058413,14.0922092,PA,6599,62
Piana degli Albanesi,37.9943716,13.2819871,PA,6600,62
Polizzi Generosa,37.8128092,13.9994649,PA,6601,62
Pollina,37.9941505,14.1465751,PA,6602,62
Prizzi,37.72155,13.430985,PA,6603,62
Roccamena,37.838491,13.1552949,PA,6604,62
Roccapalumba,37.805971,13.6394473,PA,6605,62
San Cipirello,37.9601256,13.1816978,PA,6606,62
San Giuseppe Jato,37.9680946,13.1811565,PA,6607,62
San Mauro Castelverde,37.914362,14.1900864,PA,6608,62
Santa Cristina Gela,37.9849863,13.3275102,PA,6609,62
Santa Flavia,38.0820752,13.5249931,PA,6610,62
Sciara,37.9145429,13.7626085,PA,6611,62
Sclafani Bagni,37.8210277,13.8545973,PA,6612,62
Termini Imerese,37.9867093,13.6959372,PA,6613,62
Terrasini,38.1528559,13.082383,PA,6614,62
Torretta,38.1310801,13.2331328,PA,6615,62
Trabia,37.9956567,13.6554076,PA,6616,62
Trappeto,38.0664567,13.0365202,PA,6617,62
Ustica,38.7099876,13.1928376,PA,6618,62
Valledolmo,37.7469806,13.8282527,PA,6619,62
Ventimiglia di Sicilia,37.9260406,13.5679043,PA,6620,62
Vicari,37.826474,13.5707442,PA,6621,62
Villabate,38.0755441,13.4420858,PA,6622,62
Villafrati,37.907973,13.4867156,PA,6623,62
Scillato,37.8566035,13.906823,PA,6624,62
Blufi,37.7522074,14.0767336,PA,6625,62
Alcara li Fusi,38.0213554,14.7010779,ME,6626,52
Alì,38.0268428,15.4179642,ME,6627,52
Alì Terme,38.0036543,15.4226087,ME,6628,52
Antillo,37.9760312,15.2453858,ME,6629,52
Barcellona Pozzo di Gotto,38.1468287,15.2185671,ME,6630,52
Basicò,38.0615016,15.0617469,ME,6631,52
Brolo,38.156751,14.8277092,ME,6632,52
Capizzi,37.8487733,14.4784102,ME,6633,52
Capo d'Orlando,38.1602063,14.7439178,ME,6634,52
Capri Leone,38.1074283,14.7072309,ME,6635,52
Caronia,38.0246102,14.4407585,ME,6636,52
Casalvecchio Siculo,37.9581154,15.3234913,ME,6637,52
Castel di Lucio,37.8871229,14.3104515,ME,6638,52
Castell'Umberto,38.0844821,14.8068711,ME,6639,52
Castelmola,37.8580877,15.2766513,ME,6640,52
Castroreale,38.0983865,15.2110168,ME,6641,52
Cesarò,37.8436541,14.7121705,ME,6642,52
Condrò,38.1756076,15.3264768,ME,6643,52
Falcone,38.1163347,15.082281,ME,6644,52
Ficarra,38.1103231,14.82747,ME,6645,52
Fiumedinisi,38.0249301,15.3823042,ME,6646,52
Floresta,37.9876034,14.9094438,ME,6647,52
Fondachelli-Fantina,37.9858792,15.173067,ME,6648,52
Forza d'Agrò,37.914013,15.3351219,ME,6649,52
Francavilla di Sicilia,37.9011468,15.136133,ME,6650,52
Frazzanò,38.0722458,14.7447399,ME,6651,52
Furci Siculo,37.960806,15.3799657,ME,6652,52
Furnari,38.1046563,15.1254812,ME,6653,52
Gaggi,37.8607632,15.2205499,ME,6654,52
Galati Mamertino,38.0329315,14.7710142,ME,6655,52
Gallodoro,37.9015816,15.2938069,ME,6656,52
Giardini-Naxos,37.8401321,15.2774161,ME,6657,52
Giarratana,37.0481644,14.793023,RG,6880,78
Gioiosa Marea,38.1718911,14.8928346,ME,6658,52
Graniti,37.8912305,15.2266984,ME,6659,52
Gualtieri Sicaminò,38.1629691,15.3167515,ME,6660,52
Itala,38.0505158,15.4373077,ME,6661,52
Leni,38.5548563,14.8241588,ME,6662,52
Letojanni,37.8802094,15.3062471,ME,6663,52
Librizzi,38.0970678,14.9581793,ME,6664,52
Limina,37.9407795,15.272634,ME,6665,52
Lipari,38.4689472,14.9565137,ME,6666,52
Longi,38.0270703,14.7526055,ME,6667,52
Malfa,38.5769064,14.8360362,ME,6668,52
Malvagna,37.9185611,15.0543466,ME,6669,52
Mandanici,38.0021988,15.3171024,ME,6670,52
Mazzarrà Sant'Andrea,38.0896999,15.1358473,ME,6671,52
Merì,38.1678463,15.2464355,ME,6672,52
Messina,38.1938629,15.5557152,ME,6673,52
Milazzo,38.2207751,15.2427359,ME,6674,52
Militello Rosmarino,38.0462596,14.6760318,ME,6675,52
Mirto,38.0850265,14.7528459,ME,6676,52
Mistretta,37.9303865,14.3623477,ME,6677,52
Moio Alcantara,37.8987358,15.0505212,ME,6678,52
Monforte San Giorgio,38.1567704,15.3835088,ME,6679,52
Mongiuffi Melia,37.9040985,15.2749224,ME,6680,52
Montagnareale,38.1323639,14.9477007,ME,6681,52
Montalbano Elicona,38.0236143,15.0141231,ME,6682,52
Motta Camastra,37.8955882,15.172496,ME,6683,52
Motta d'Affermo,37.9811913,14.3020543,ME,6684,52
Naso,38.1218472,14.7881924,ME,6685,52
Nizza di Sicilia,37.9887617,15.4079348,ME,6686,52
Novara di Sicilia,38.0161515,15.1319298,ME,6687,52
Oliveri,38.1245369,15.0594701,ME,6688,52
Pace del Mela,38.1800334,15.3056965,ME,6689,52
Pagliara,37.9864894,15.3594908,ME,6690,52
Patti,38.1396874,14.9640281,ME,6691,52
Pettineo,37.9665141,14.2912173,ME,6692,52
Piraino,38.1618029,14.8631585,ME,6693,52
Raccuja,38.0555154,14.9106422,ME,6694,52
Reitano,37.9729772,14.3444394,ME,6695,52
Roccafiorita,37.929777,15.2684603,ME,6696,52
Roccalumera,37.9749946,15.394524,ME,6697,52
Roccavaldina,38.1822046,15.3749678,ME,6698,52
Roccella Valdemone,37.9326556,15.0095104,ME,6699,52
Rodì Milici,38.1103605,15.1695618,ME,6700,52
Rometta,38.1725595,15.4154864,ME,6701,52
San Filippo del Mela,38.1691945,15.2718038,ME,6702,52
San Fratello,38.0127927,14.5962215,ME,6703,52
San Marco d'Alunzio,38.072952,14.6988276,ME,6704,52
San Pier Niceto,38.1586369,15.3515104,ME,6705,52
San Piero Patti,38.0505855,14.9662157,ME,6706,52
San Salvatore di Fitalia,38.070447,14.7774476,ME,6707,52
Santa Domenica Vittoria,37.9154467,14.9618786,ME,6708,52
Sant'Agata di Militello,38.0694226,14.6336698,ME,6709,52
Sant'Alessio Siculo,37.9174781,15.3447678,ME,6710,52
Santa Lucia del Mela,38.1398967,15.2831679,ME,6711,52
Santa Marina Salina,38.559331,14.8716878,ME,6712,52
Sant'Angelo di Brolo,38.113105,14.8821434,ME,6713,52
Santa Teresa di Riva,37.9456139,15.3679381,ME,6714,52
San Teodoro,37.847707,14.6993658,ME,6715,52
Santo Stefano di Camastra,38.0162489,14.3483199,ME,6716,52
Saponara,38.1937712,15.4342465,ME,6717,52
Savoca,37.9559746,15.3397828,ME,6718,52
Scaletta Zanclea,38.042758,15.459319,ME,6719,52
Sinagra,38.0831398,14.8495202,ME,6720,52
Spadafora,38.2219818,15.3741288,ME,6721,52
Taormina,37.8510327,15.283075,ME,6722,52
Torregrotta,38.1915595,15.3523075,ME,6723,52
Tortorici,38.0304426,14.824856,ME,6724,52
Tripi,38.0492397,15.0994219,ME,6725,52
Tusa,37.9844705,14.2385207,ME,6726,52
Ucria,38.045529,14.8809137,ME,6727,52
Valdina,38.193403,15.3707298,ME,6728,52
Venetico,38.2189586,15.3647899,ME,6729,52
Villafranca Tirrena,38.235359,15.432491,ME,6730,52
Terme Vigliatore,38.1366306,15.1624029,ME,6731,52
Acquedolci,38.056263,14.5880545,ME,6732,52
Torrenova,38.0910284,14.6773322,ME,6733,52
Agrigento,37.3096024,13.5845684,AG,6734,1
Alessandria della Rocca,37.5696297,13.4534821,AG,6735,1
Aragona,37.4023233,13.6177823,AG,6736,1
Bivona,37.6180053,13.4403942,AG,6737,1
Burgio,37.5987656,13.2895311,AG,6738,1
Calamonaci,37.5252364,13.290897,AG,6739,1
Caltabellotta,37.5767978,13.2156442,AG,6740,1
Camastra,37.2520482,13.7937666,AG,6741,1
Cammarata,37.6326245,13.6379709,AG,6742,1
Campobello di Licata,37.2596745,13.9188827,AG,6743,1
Canicattì,37.3601311,13.8499839,AG,6744,1
Casteltermini,37.5407047,13.6433966,AG,6745,1
Castrofilippo,37.348582,13.7501767,AG,6746,1
Cattolica Eraclea,37.4394212,13.3953936,AG,6747,1
Cianciana,37.5173412,13.4352519,AG,6748,1
Comitini,37.4085017,13.6436136,AG,6749,1
Favara,37.3106013,13.6564564,AG,6750,1
Grotte,37.4024414,13.6991729,AG,6751,1
Joppolo Giancaxio,37.3876382,13.5540913,AG,6752,1
Lampedusa e Linosa,35.501824,12.6098342,AG,6753,1
Licata,37.1014565,13.9371761,AG,6754,1
Lucca Sicula,37.5783506,13.3067011,AG,6755,1
Menfi,37.5981198,12.9664056,AG,6756,1
Montallegro,37.3909815,13.3506733,AG,6757,1
Montevago,37.702519,12.9901717,AG,6758,1
Naro,37.2959553,13.7920346,AG,6759,1
Palma di Montechiaro,37.1915666,13.7636683,AG,6760,1
Porto Empedocle,37.2883565,13.5274606,AG,6761,1
Racalmuto,37.4076057,13.7314106,AG,6762,1
Raffadali,37.4047897,13.5310878,AG,6763,1
Ravanusa,37.2681275,13.9724745,AG,6764,1
Realmonte,37.3066971,13.4627851,AG,6765,1
Ribera,37.5037148,13.2686515,AG,6766,1
Sambuca di Sicilia,37.6473161,13.1107201,AG,6767,1
San Biagio Platani,37.5088862,13.5242218,AG,6768,1
San Giovanni Gemini,37.6298401,13.6411954,AG,6769,1
Santa Elisabetta,37.4314776,13.5548984,AG,6770,1
Santa Margherita di Belice,37.6918686,13.0240186,AG,6771,1
Sant'Angelo Muxaro,37.4790811,13.5442697,AG,6772,1
Santo Stefano Quisquina,37.6245936,13.4903137,AG,6773,1
Sciacca,37.5076652,13.0829203,AG,6774,1
Siculiana,37.3363763,13.4200364,AG,6775,1
Villafranca Sicula,37.5867282,13.2909291,AG,6776,1
Acquaviva Platani,37.5715991,13.7001362,CL,6777,24
Bompensiere,37.4725272,13.7806331,CL,6778,24
Butera,37.1863205,14.1862754,CL,6779,24
Caltanissetta,37.4920259,14.0618427,CL,6780,24
Campofranco,37.5119041,13.7125461,CL,6781,24
Delia,37.3559513,13.9276184,CL,6782,24
Gela,37.0653433,14.2503423,CL,6783,24
Marianopoli,37.5987279,13.9150739,CL,6784,24
Mazzarino,37.304892,14.2142365,CL,6785,24
Milena,37.4713463,13.736273,CL,6786,24
Montedoro,37.4536301,13.8163706,CL,6787,24
Mussomeli,37.5801194,13.7540191,CL,6788,24
Niscemi,37.1451712,14.385032,CL,6789,24
Resuttano,37.6800247,14.0310463,CL,6790,24
Riesi,37.2832744,14.0821991,CL,6791,24
San Cataldo,37.4870559,13.990472,CL,6792,24
Santa Caterina Villarmosa,37.5916453,14.0318829,CL,6793,24
Serradifalco,37.456431,13.8825015,CL,6794,24
Sommatino,37.3337555,13.9912158,CL,6795,24
Sutera,37.5254765,13.7312981,CL,6796,24
Vallelunga Pratameno,37.6801031,13.8304646,CL,6797,24
Villalba,37.654873,13.843926,CL,6798,24
Agira,37.6571089,14.5237881,EN,6799,31
Aidone,37.4158957,14.4478835,EN,6800,31
Assoro,37.6280588,14.4240789,EN,6801,31
Barrafranca,37.3727424,14.203871,EN,6802,31
Calascibetta,37.5894535,14.2730833,EN,6803,31
Catenanuova,37.5678206,14.6914502,EN,6804,31
Centuripe,37.6202062,14.7414226,EN,6805,31
Cerami,37.8102492,14.5063637,EN,6806,31
Enna,37.5669523,14.2790865,EN,6807,31
Gagliano Castelferrato,37.7102162,14.5355764,EN,6808,31
Leonforte,37.6390783,14.3920586,EN,6809,31
Nicosia,37.7479498,14.3985399,EN,6810,31
Nissoria,37.6550535,14.449356,EN,6811,31
Piazza Armerina,37.3841015,14.3660284,EN,6812,31
Pietraperzia,37.4215277,14.1369063,EN,6813,31
Regalbuto,37.6525228,14.6407897,EN,6814,31
Sperlinga,37.7647984,14.3533642,EN,6815,31
Troina,37.7849166,14.6004405,EN,6816,31
Valguarnera Caropepe,37.496573,14.3881559,EN,6817,31
Villarosa,37.587813,14.174227,EN,6818,31
Aci Bonaccorsi,37.59779,15.1085988,CT,6819,29
Aci Castello,37.555714,15.1452247,CT,6820,29
Aci Catena,37.6025781,15.1422331,CT,6821,29
Acireale,37.6120473,15.1662793,CT,6822,29
Aci Sant'Antonio,37.6059138,15.1258443,CT,6823,29
Adrano,37.6617107,14.8326793,CT,6824,29
Belpasso,37.5912846,14.97704,CT,6825,29
Biancavilla,37.6411531,14.8695329,CT,6826,29
Bronte,37.7874171,14.8328915,CT,6827,29
Calatabiano,37.8232278,15.2277413,CT,6828,29
Caltagirone,37.2379771,14.5127363,CT,6829,29
Camporotondo Etneo,37.5672962,15.0059499,CT,6830,29
Castel di Iudica,37.4943327,14.6494415,CT,6831,29
Castiglione di Sicilia,37.8826039,15.1223819,CT,6832,29
Catania,37.5027731,15.0870388,CT,6833,29
Fiumefreddo di Sicilia,37.7928293,15.2081929,CT,6834,29
Giarre,37.729935,15.1844955,CT,6835,29
Grammichele,37.2148965,14.6372289,CT,6836,29
Gravina di Catania,37.5604777,15.0621181,CT,6837,29
Licodia Eubea,37.1556186,14.7033109,CT,6838,29
Linguaglossa,37.8406327,15.1439999,CT,6839,29
Maletto,37.8294003,14.866281,CT,6840,29
Mascali,37.7573938,15.19535,CT,6841,29
Mascalucia,37.5729538,15.0530131,CT,6842,29
Militello in Val di Catania,37.2746975,14.7939895,CT,6843,29
Milo,37.7232425,15.1160571,CT,6844,29
Mineo,37.2647665,14.6911031,CT,6845,29
Mirabella Imbaccari,37.324328,14.4460248,CT,6846,29
Misterbianco,37.52074,15.0063638,CT,6847,29
Motta Sant'Anastasia,37.5119963,14.9697592,CT,6848,29
Nicolosi,37.614036,15.0267053,CT,6849,29
Palagonia,37.3275519,14.7457557,CT,6850,29
Paternò,37.5768631,14.9025104,CT,6851,29
Pedara,37.6171007,15.0602075,CT,6852,29
Piedimonte Etneo,37.8075674,15.1782057,CT,6853,29
Raddusa,37.4728131,14.5317237,CT,6854,29
Ramacca,37.3847654,14.6937748,CT,6855,29
Randazzo,37.8778084,14.9460456,CT,6856,29
Riposto,37.7317167,15.2038266,CT,6857,29
San Cono,37.2898337,14.365997,CT,6858,29
San Giovanni la Punta,37.5769637,15.0942885,CT,6859,29
San Gregorio di Catania,37.56478,15.1084511,CT,6860,29
San Michele di Ganzaria,37.2793597,14.4261085,CT,6861,29
San Pietro Clarenza,37.5722306,15.0241851,CT,6862,29
Sant'Agata li Battiati,37.5585423,15.0802215,CT,6863,29
Sant'Alfio,37.7439716,15.1441058,CT,6864,29
Santa Maria di Licodia,37.6160746,14.8873898,CT,6865,29
Santa Venerina,37.6868726,15.1388679,CT,6866,29
Scordia,37.2963863,14.8460821,CT,6867,29
Trecastagni,37.6168974,15.0791935,CT,6868,29
Tremestieri Etneo,37.5757319,15.0721359,CT,6869,29
Valverde,37.5788996,15.1248148,CT,6870,29
Viagrande,37.6104821,15.0963204,CT,6871,29
Vizzini,37.1609224,14.7485094,CT,6872,29
Zafferana Etnea,37.6946063,15.1033674,CT,6873,29
